Longitude,Latitude,D_Middle School,Rooms,Halls,Area,Orientation,Renovation,Floor_Position,Total_Floors,Building_Type,D_Hospital,D_Subway Station,D_Primary_School,Price
120.5404001,31.28820437,2289.634619,1,1,46.87,4,1,2,22,1,651.1732511,453.9773065,192.2773587,76
120.610089,31.36616494,2730.422186,3,1,98.68,2,1,1,24,1,2451.385645,181.3529738,1256.096717,160
121.1441623,31.4228447,1806.338395,3,2,141.94,2,1,2,25,3,3203.066334,8182.422649,3590.252433,230
120.6304665,31.22388503,1908.82296,2,2,83.35,2,3,2,5,1,3067.105408,1736.391317,2172.35015,135
120.547539,31.27203526,790.1761814,3,2,97.57,2,3,1,33,3,976.7091519,374.8577743,1601.651479,158
120.63228,31.37251133,2322.398812,2,1,71.03,2,1,1,6,1,821.2729393,388.3916634,789.8088125,115
121.076217,31.29356686,1696.340155,3,1,83.39,2,1,1,18,1,946.7937441,1391.774459,166.076106,135
120.6623191,31.43855315,5063.219186,2,2,89.57,2,1,2,19,1,3191.522105,1721.952974,3167.958307,145
120.6688068,31.13631263,8855.244671,3,2,92.66,2,1,3,31,1,2952.027688,605.0838087,5215.124799,150
121.0771892,31.29193896,1876.419756,3,1,84.63,2,3,1,33,3,746.5283121,1585.623346,239.1624409,137
120.999954,31.3907456,1053.377942,4,2,134.67,2,1,2,11,1,969.0718025,627.7054485,942.7185845,218
120.764866,31.25946187,3944.677787,2,2,100.11,2,2,2,28,1,6320.57551,1776.634829,1155.908538,162
121.0834885,31.29119836,2056.754227,3,2,89.61,2,1,3,34,2,746.8611889,1867.726919,616.9436356,145
121.0411098,31.38049461,2011.936155,3,2,95.83,2,1,2,34,3,1616.546035,1118.467398,240.454282,155
121.1086256,31.29301436,3490.48825,2,1,79.82,2,1,2,11,3,650.6695231,1352.881278,2509.281077,129
121.0023865,31.41252699,2794.929003,2,2,89.73,2,1,1,26,2,2713.256763,2425.852335,672.1735539,145
121.1089763,31.29961072,3216.53269,1,2,54.52,2,2,2,18,1,86.96431127,971.2339344,1984.6493,88
120.6720202,31.14979811,8150.623801,4,2,117.1,2,1,2,34,1,2323.413432,936.334005,5496.145331,189
121.0784574,31.29736673,1281.452461,2,2,65.07,2,1,2,35,3,1323.887346,1040.813038,377.6745929,105
120.5636789,31.42905842,6523.135092,3,2,102.45,2,1,1,26,1,2064.295479,4373.39388,5444.415712,165
121.0458659,31.4037475,798.6895162,5,1,142.89,2,1,3,34,2,1346.586624,1639.050908,895.8162826,230
121.0349793,31.37940974,2183.470026,4,2,142.9,2,3,2,12,3,1498.147578,1048.293905,360.8928879,230
120.6684658,31.2522268,1951.1535,2,1,78.3,2,2,2,33,1,2801.489524,877.7593691,1866.180018,126
120.6031445,31.30785934,194.678047,2,2,77.72,2,1,1,6,1,848.7597945,370.0610439,148.246265,125
120.975634,31.35962585,2169.480825,3,1,83.98,2,1,2,6,1,1686.485491,3310.197352,364.5536891,135
120.6304589,31.22531556,1818.667691,2,2,92.09,2,1,1,17,3,3140.728943,1779.915986,2036.038308,148
120.981722,31.44398293,2953.652011,3,2,90.28,2,1,1,17,2,2007.165549,5775.623089,1249.793845,145
120.638108,31.43647803,3737.181366,2,1,80.96,2,1,1,27,1,4449.670662,1506.541026,2896.958001,130
120.519818,31.25661889,579.5164735,4,2,186.87,2,1,2,26,3,3171.6149,0,597.8597392,300
121.133981,31.29518038,5633.004406,1,1,54.83,2,2,2,28,1,2436.951791,3394.92733,564.335845,88
121.0677712,31.30100013,1226.079427,3,2,118.43,2,1,2,26,1,2046.381586,814.4474343,1236.498121,190
120.513411,31.24661588,1146.285752,2,1,68.6,2,1,1,18,3,4341.407073,1268.116495,841.5613199,110
120.5009009,31.32629798,498.4470089,3,2,90.45,2,1,2,18,1,4901.191169,3600.281868,815.2161238,145
120.7143362,31.24898975,637.9639644,3,2,118.53,2,2,2,31,1,6135.787092,670.8034625,1376.595076,190
120.6623191,31.43855315,5063.219186,3,2,132.43,2,2,1,29,1,3191.522105,1721.952974,3167.958307,212
121.048113,31.32549088,1210.583337,3,2,93.76,2,1,2,20,1,721.9414185,3287.874181,981.150055,150
121.1527522,31.43709462,2439.074457,4,2,112.52,2,1,3,11,0,2083.013812,9539.241068,2748.915001,180
120.5576156,31.36577111,1574.268879,3,2,88.78,2,1,3,25,1,5370.306904,2668.897379,599.1829283,142
120.6301648,31.24111106,815.1387307,2,1,90.67,2,1,1,9,1,3772.675093,1331.495346,1064.346084,145
120.6720202,31.14979811,8150.623801,3,2,99.44,2,3,1,26,1,2323.413432,936.334005,5496.145331,159
120.5733826,31.31564818,1524.59737,4,2,162.43,2,1,3,18,1,2090.017508,1044.49306,593.2337532,259
120.8696602,31.27319453,1309.300459,3,2,99.75,2,1,3,29,1,1014.677608,3446.611285,2592.954076,159
121.0604719,31.38440176,1289.990374,4,2,116.74,2,2,1,11,3,2068.828524,1687.422931,412.0936108,186
120.5658829,31.25715201,1945.494259,3,2,89.14,2,1,1,25,1,2531.469008,2209.914518,2175.689429,142
121.043837,31.37821588,2291.291562,3,1,109.89,2,2,3,26,2,1972.497968,1138.061496,558.098524,175
120.6272721,31.37919841,2812.455416,3,2,110.52,2,3,2,22,1,306.8477594,1269.328613,470.8984273,176
120.8615349,31.11998241,9349.076178,4,2,200.97,2,1,1,3,1,8554.299499,13201.64799,2315.158013,320
120.8528531,31.28315759,3087.276839,3,2,89.82,2,1,3,34,1,2957.780549,2922.536591,1481.42777,143
120.764866,31.25946187,3944.677787,2,1,74.75,2,3,1,28,1,6320.57551,1776.634829,1155.908538,119
120.9429141,31.38739151,2429.108608,3,2,108.69,2,1,3,33,1,1688.689213,1613.259793,948.3508429,173
120.5658829,31.25715201,1945.494259,3,2,87.36,2,1,2,9,1,2531.469008,2209.914518,2175.689429,139
121.0349793,31.37940974,2183.470026,3,2,88,2,1,2,34,3,1498.147578,1048.293905,360.8928879,140
120.5467957,31.31621351,581.5703046,2,1,62.86,2,2,2,5,1,480.4481482,2028.564918,478.7750565,100
120.6623191,31.43855315,5063.219186,3,1,85.51,2,2,3,33,3,3191.522105,1721.952974,3167.958307,136
120.9794509,31.3597808,2493.726077,2,2,74.24,2,1,2,33,2,1838.850476,3287.528705,270.8388619,118
121.046952,31.37704959,2374.318303,2,1,86.84,2,1,1,5,1,2256.972116,851.5442595,880.7526385,138
120.6020945,31.34944615,2770.269674,1,1,32.1,1,1,3,10,2,1073.331177,11.55133546,162.0978905,51
121.0604719,31.38440176,1289.990374,3,2,80.59,2,2,3,18,1,2068.828524,1687.422931,412.0936108,128
120.642978,31.17403387,4401.329146,2,2,83.16,2,1,1,5,1,1546.683097,387.6177284,4311.053769,132
121.1439415,31.30249721,6409.908816,2,2,62.4,2,3,1,34,1,3372.775147,4252.402405,766.9533471,99
120.9824559,31.41103222,2292.258836,3,2,143.73,2,1,2,12,1,1571.339781,2377.060953,756.7733491,228
120.5380824,31.28302643,2060.386628,3,2,105.95,2,1,1,33,1,387.7802694,507.9425173,772.6549053,168
120.505122,31.38552788,668.4250482,3,2,97.86,2,2,3,18,3,6381.50904,2666.329461,632.2782624,155
120.6715898,31.13985238,8789.454616,3,2,138.91,2,1,1,6,1,3042.820393,183.879887,5431.292747,220
121.077827,31.3003079,949.8835904,3,2,113.67,2,1,3,20,3,1654.563621,720.9705398,700.8449795,180
121.0834885,31.29119836,2056.754227,3,2,87.17,2,1,3,33,1,746.8611889,1867.726919,616.9436356,138
121.0023865,31.41252699,2794.929003,2,1,88.49,2,1,3,26,2,2713.256763,2425.852335,672.1735539,140
120.5762965,31.32473489,824.0061356,2,1,53.81,2,2,2,6,1,2368.099189,588.6570483,564.1746797,85
120.5521456,31.38025384,2307.152252,1,1,49.38,2,3,1,5,0,6827.457604,1963.109335,1097.164384,78
120.6012016,31.19104399,0,2,2,87.37,2,1,1,7,1,2282.110297,0,1837.676004,138
121.1160339,31.4420649,1642.001949,3,2,86.16,2,1,3,21,3,1575.273432,6950.999739,1002.159076,136
120.4850438,31.39236229,547.2542739,3,1,81.82,2,1,2,17,3,4488.353289,4716.773778,795.8657635,129
120.5658829,31.25715201,1945.494259,3,2,87.53,2,1,3,18,1,2531.469008,2209.914518,2175.689429,138
120.9940263,31.41086033,2309.431329,3,2,101.56,2,1,2,6,1,2663.820881,2387.18816,178.7359754,160
121.0677712,31.30100013,1226.079427,3,2,87.72,2,1,3,34,1,2046.381586,814.4474343,1236.498121,138
121.0677712,31.30100013,1226.079427,3,2,87.73,2,2,2,34,1,2046.381586,814.4474343,1236.498121,138
120.9551062,31.41541213,4107.982224,3,2,125.9,2,1,2,10,1,1231.692714,3006.015979,1265.522382,198
121.1360012,31.30679299,5621.31541,3,2,101.11,2,1,1,26,1,2739.717965,3536.052341,783.1402709,159
120.63228,31.37251133,2322.398812,2,1,73.14,2,2,1,6,1,821.2729393,388.3916634,789.8088125,115
120.9883267,31.46628252,613.6346206,3,1,89.05,2,1,3,17,3,1181.90096,3610.09442,812.9314065,140
120.5899148,31.20401139,1797.663893,3,2,89.06,2,2,2,27,1,1393.708588,1000.163435,274.5266108,140
120.6236965,31.38042841,2683.100821,2,1,94.15,2,1,2,18,1,645.2606945,1587.300471,552.0442964,148
120.80378,31.36458825,2226.911685,3,1,88.44,2,1,2,18,1,6468.463449,367.5453971,1155.648515,139
120.6137348,31.38767388,2205.494599,3,2,113.27,2,3,3,22,2,1564.780841,1027.52954,1706.872749,178
120.5576156,31.36577111,1574.268879,2,1,80.23,2,1,3,25,1,5370.306904,2668.897379,599.1829283,126
120.6748661,31.18351991,7057.10613,3,2,92.34,2,1,3,27,1,2737.586643,2664.884249,7224.332962,145
120.6688068,31.13631263,8855.244671,3,2,108.32,2,1,2,34,1,2952.027688,605.0838087,5215.124799,170
120.5658829,31.25715201,1945.494259,3,2,88.6,2,1,2,26,1,2531.469008,2209.914518,2175.689429,139
121.0023865,31.41252699,2794.929003,2,1,87.97,2,1,3,26,2,2713.256763,2425.852335,672.1735539,138
120.5949799,31.40726696,2968.966822,2,1,92.53,2,1,1,5,3,3007.642518,931.1579341,4519.946346,145
120.5429206,31.31598576,388.2814808,2,1,68.92,2,2,3,6,3,840.282123,1949.939417,400.0789646,108
120.6688068,31.13631263,8855.244671,3,2,92.54,2,1,1,34,1,2952.027688,605.0838087,5215.124799,145
120.9771737,31.41097975,2440.314923,3,2,112.36,2,1,2,6,1,1073.99155,2409.656765,762.8002935,176
120.6524482,31.18665604,4899.116581,4,2,111.75,2,1,1,27,1,2399.069306,621.0113967,5842.645402,175
120.6107415,31.38581773,2534.754396,4,2,143.05,2,1,3,18,3,1909.830459,687.0064306,1753.540585,224
120.6519136,31.16723143,5503.255818,3,2,90.06,2,1,3,34,1,412.7991856,892.8182625,4400.086225,141
121.1378859,31.28724711,6272.88608,1,2,49.85,2,1,3,11,3,3059.530834,4032.073785,342.668565,78
120.5978066,31.29036102,749.1561412,2,1,60.73,2,2,3,7,1,1415.116474,909.7033017,0,95
121.0834885,31.29119836,2056.754227,3,2,89.5,2,1,3,34,2,746.8611889,1867.726919,616.9436356,140
120.9249375,31.40920813,2751.778534,2,2,88.23,2,3,2,11,1,3344.50215,1446.425282,1125.798784,138
121.153639,31.30270686,7324.170874,3,2,145.84,2,1,2,11,1,4291.18512,5173.9501,1658.149673,228
120.5521456,31.38025384,2307.152252,3,2,86.36,2,1,3,39,1,6827.457604,1963.109335,1097.164384,135
120.7171082,31.24407083,1208.428204,2,1,81.9,2,1,2,5,3,6646.49088,1277.715071,804.4930595,128
121.043837,31.37821588,2291.291562,3,1,92.78,2,2,1,34,1,1972.497968,1138.061496,558.098524,145
120.5134268,31.24396184,1333.310756,3,1,101.1,2,2,2,18,3,4632.517691,1532.938176,1048.075681,158
120.6276764,31.25150851,602.0798359,2,2,88.37,2,1,1,17,1,2659.964269,1669.232391,1452.404323,138
120.6236965,31.38042841,2683.100821,3,2,131.28,2,1,2,18,1,645.2606945,1587.300471,552.0442964,205
120.493796,31.2604979,2609.410507,3,2,127.49,2,3,2,8,1,3761.82779,1271.638747,1037.158603,199
120.664126,31.18081188,6092.94758,3,2,83.29,2,1,2,32,1,1912.082361,1675.823835,6253.549106,130
120.5009009,31.32629798,498.4470089,3,2,89.15,2,2,3,18,1,4901.191169,3600.281868,815.2161238,139
120.981956,31.447928,2514.595542,4,2,127,2,1,1,18,2,1588.018657,5425.743315,811.6220167,198
120.6524482,31.18665604,4899.116581,3,2,94.94,2,3,2,26,2,2399.069306,621.0113967,5842.645402,148
120.599114,31.38308588,3494.490879,2,2,77,2,1,1,26,3,2955.195295,736.7433824,2574.782058,120
120.6262408,31.38528982,2132.935063,4,2,138.14,2,1,2,10,1,735.9047726,1907.139419,1092.412288,215
120.6683589,31.18461409,6428.19349,3,1,109.26,2,1,1,34,1,2472.875497,2047.818906,6835.235567,170
120.6683589,31.18461409,6428.19349,3,2,109.26,2,1,1,34,1,2472.875497,2047.818906,6835.235567,170
120.5687282,31.3341772,1839.801032,2,1,58.51,2,2,2,5,3,2450.653274,711.6569769,832.7402941,91
120.809294,31.32991492,4903.304856,2,2,89.39,2,1,1,20,3,3229.343891,3873.730499,3998.995676,139
121.0623919,31.37838467,905.6604287,4,1,148,2,1,2,33,3,2746.653252,1304.446804,362.1799942,230
121.048113,31.32549088,1210.583337,3,1,91.43,2,1,3,20,1,721.9414185,3287.874181,981.150055,142
121.0411098,31.38049461,2011.936155,3,2,89.59,2,3,1,34,2,1616.546035,1118.467398,240.454282,139
120.610782,31.38683702,2440.581324,2,2,87.07,2,1,3,18,2,1827.640036,782.9222649,1826.57677,135
120.6720202,31.14979811,8150.623801,4,2,141.92,2,3,2,22,1,2323.413432,936.334005,5496.145331,220
120.6283948,31.28434287,890.5439498,3,2,89.67,2,1,3,6,1,390.384949,999.2311968,504.4578427,139
120.4167765,31.08676415,697.0720222,6,2,226.18,1,1,1,3,0,20373.69404,12892.14043,458.7924104,350
120.6461257,31.33082994,1098.65498,2,1,47.19,2,2,3,5,1,1598.552147,1700.656884,976.9104321,73
120.6027008,31.36589576,3266.957461,3,2,126.1,2,1,2,5,1,2814.777649,560.7365717,750.0359803,195
120.668732,31.11982382,10198.48585,3,2,126.75,2,1,2,8,1,4065.517043,2411.403187,5789.598024,196
120.668732,31.11982382,10198.48585,4,2,135.82,2,1,2,8,1,4065.517043,2411.403187,5789.598024,210
120.9815625,31.38089677,1241.290773,2,1,116.43,2,1,2,17,3,1440.653135,993.9409008,713.2223568,180
120.632659,31.15802488,4736.788375,3,2,106.74,2,3,2,5,1,1336.642864,581.3482878,2332.950984,165
120.6118649,31.25488029,1517.111704,2,1,96.43,2,1,3,25,3,2429.327816,1187.110726,1126.87375,149
120.5924122,31.30356407,933.1675894,3,1,87.39,2,3,2,26,1,0,0,0,135
121.1378859,31.28724711,6272.88608,2,1,49.2,2,1,1,10,3,3059.530834,4032.073785,342.668565,76
120.682119,31.47469292,9187.249358,4,2,258.36,2,1,1,6,1,1283.298568,2049.63502,4729.760614,399
120.6568477,31.12671726,8899.378207,3,1,93.92,2,1,2,34,1,2842.440305,1545.783823,4435.541024,145
120.8671794,31.13076014,8143.099819,4,2,116.64,2,1,2,4,2,7282.372759,13411.42906,2079.809609,180
120.8696602,31.27319453,1309.300459,3,2,95.98,2,1,2,30,1,1014.677608,3446.611285,2592.954076,148
121.0219704,31.18786078,6401.12432,2,1,63.61,1,1,1,10,3,9587.783871,3820.587806,526.7196474,98
120.5700716,31.42606246,5833.020905,3,2,94.28,2,1,1,26,3,2705.688215,3681.387517,5482.569403,145
121.0677712,31.30100013,1226.079427,3,2,89.88,2,1,3,34,1,2046.381586,814.4474343,1236.498121,138
120.659748,31.30902086,1072.646694,1,1,38.17,4,2,1,6,1,1220.70147,1269.487108,587.2858064,58.6
120.6492609,31.33214401,1079.769555,3,2,101,2,1,2,13,0,1683.983105,1883.552276,977.7474755,155
120.6683589,31.18461409,6428.19349,3,1,99.78,2,1,3,33,1,2472.875497,2047.818906,6835.235567,153
120.52396,31.37804686,1152.930459,3,2,90.67,2,1,2,5,3,7196.770101,733.7704624,1211.841839,139
121.0604719,31.38440176,1289.990374,1,1,56.1,2,1,2,28,1,2068.828524,1687.422931,412.0936108,86
120.4262006,31.22125282,5560.6948,4,2,195.75,2,3,1,4,1,11468.96634,4119.612621,944.6274414,300
120.644972,31.3755709,2826.197884,2,1,67.9,3,1,3,33,1,1454.612009,1156.095306,1918.932615,104
120.6680484,31.15734271,7381.645358,3,2,88.18,2,1,2,8,1,1476.468005,1792.066198,5297.048326,135
121.1441623,31.4228447,1806.338395,4,2,147,2,1,3,26,1,3203.066334,8182.422649,3590.252433,225
120.599114,31.38308588,3494.490879,2,1,77.1,2,1,3,26,3,2955.195295,736.7433824,2574.782058,118
120.626303,31.38208189,2489.674217,2,2,90.19,2,1,3,11,1,472.2253407,1589.175259,741.248354,138
121.1527522,31.43709462,2439.074457,4,2,134,2,1,2,11,0,2083.013812,9539.241068,2748.915001,205
120.9976983,31.42096706,3485.745741,2,2,81.79,2,3,2,33,2,3270.619496,3464.394129,1198.543295,125
121.0677712,31.30100013,1226.079427,3,2,87.69,2,3,2,33,1,2046.381586,814.4474343,1236.498121,134
120.5171026,31.27531102,848.3544405,3,2,124.35,2,1,2,6,3,1150.491037,1148.330376,1515.099412,190
120.599114,31.38308588,3494.490879,3,2,90.33,2,3,2,26,3,2955.195295,736.7433824,2574.782058,138
120.9611515,31.36455804,701.8562321,3,2,143.37,2,1,1,16,1,1145.318923,2758.156047,1558.236802,219
120.9932832,31.3693795,2046.820607,3,1,110,2,1,2,17,2,2358.380633,2225.858088,162.2785193,168
120.6262408,31.38528982,2132.935063,3,2,111.32,2,1,2,11,1,735.9047726,1907.139419,1092.412288,170
120.8696602,31.27319453,1309.300459,4,1,135.58,2,1,3,33,1,1014.677608,3446.611285,2592.954076,207
121.0795896,31.44654116,4888.398285,4,2,177,2,3,1,3,1,3359.169327,5480.488866,4072.144074,270
120.627741,31.2576994,1252.906595,2,2,95.07,2,3,1,26,1,1989.29936,1062.633701,1535.801076,145
121.0459954,31.61887312,17513.07382,3,2,101.64,2,2,2,33,1,6280.631867,0,12316.69959,155
120.9429141,31.38739151,2429.108608,3,2,108.92,2,3,3,34,1,1688.689213,1613.259793,948.3508429,166
120.610782,31.38683702,2440.581324,2,1,97.78,2,1,2,25,2,1827.640036,782.9222649,1826.57677,149
120.6585215,31.39112906,787.2209757,2,2,88.68,2,1,2,18,1,1585.01532,2134.747177,126.7841707,135
120.6616609,31.21032542,5220.406099,3,2,88.8,2,1,2,27,1,5045.658509,1094.468323,5176.187208,135
120.9598098,31.37179465,601.1629483,2,2,89.56,2,1,3,33,1,566.2296108,1973.813328,790.9914527,136
120.6262408,31.38528982,2132.935063,3,2,111.32,2,1,3,11,1,735.9047726,1907.139419,1092.412288,169
121.0834885,31.29119836,2056.754227,3,2,89.61,2,1,3,34,2,746.8611889,1867.726919,616.9436356,136
120.6607274,31.21889615,4277.580685,3,2,93.59,2,1,3,18,1,5680.72628,544.9329634,4563.212894,142
121.0728455,31.37254085,548.6151762,3,2,89,2,1,2,18,1,3599.16977,1989.995943,986.8721211,135
120.6415828,31.22826,2609.132567,2,2,75.83,2,1,1,32,1,4230.262154,981.269951,2560.290931,115
120.6140454,31.38327555,2619.568543,2,2,79.2,2,1,2,27,3,1605.895893,771.7872649,1331.488601,120
120.6378386,31.35926099,951.4162794,3,2,135.65,2,1,2,16,1,2381.752489,765.8572223,1694.656073,205
121.1256328,31.30208784,4691.86581,2,2,45,2,1,2,40,3,1648.400287,2512.709935,1067.073695,68
121.1089763,31.29961072,3216.53269,2,2,84.79,2,1,1,18,1,86.96431127,971.2339344,1984.6493,128
121.0411098,31.38049461,2011.936155,3,2,96.15,2,1,3,34,3,1616.546035,1118.467398,240.454282,145
120.6430216,31.36844751,2085.126007,3,2,118.09,2,1,1,9,1,1731.880562,790.2568916,1905.107538,178
120.5521456,31.38025384,2307.152252,3,2,112.16,2,1,3,33,1,6827.457604,1963.109335,1097.164384,169
120.6705471,31.29085985,1207.890037,5,2,195.81,2,1,3,5,1,545.0281461,761.5498882,633.1844754,295
120.5391763,31.27662533,1652.149406,2,2,81.68,2,1,2,26,3,1020.671082,1001.614815,1221.821277,123
120.580813,31.31131988,1587.004266,2,1,59.77,2,1,1,7,3,1399.315073,1074.339284,134.9419201,90
120.5521456,31.38025384,2307.152252,3,2,93.03,2,1,3,26,1,6827.457604,1963.109335,1097.164384,140
121.0834885,31.29119836,2056.754227,3,2,89.75,2,1,3,33,1,746.8611889,1867.726919,616.9436356,135
121.0458659,31.4037475,798.6895162,4,1,138.29,2,1,3,33,2,1346.586624,1639.050908,895.8162826,208
120.8528531,31.28315759,3087.276839,3,2,116.36,2,1,2,34,3,2957.780549,2922.536591,1481.42777,175
121.0411098,31.38049461,2011.936155,3,2,97.11,2,1,3,34,3,1616.546035,1118.467398,240.454282,146
121.0901776,31.29602902,1901.778871,3,2,94.45,2,1,1,6,3,1559.491891,1091.67246,1189.211998,142
120.6611667,31.37478519,2103.855621,3,2,133.03,2,2,1,26,3,2692.232651,2559.549117,1926.439013,200
120.8528531,31.28315759,3087.276839,3,2,89.82,2,1,3,31,1,2957.780549,2922.536591,1481.42777,135
121.0803993,31.31480018,745.1289105,3,2,93.16,2,1,2,33,1,2606.333712,621.0177896,467.2904233,140
121.0838613,31.28092462,3171.103366,2,1,65.89,2,1,2,34,1,663.7438507,2770.667085,692.1944213,99
120.5216148,31.36531439,1034.187595,3,1,89.2,2,1,3,18,3,6002.622156,1114.880813,241.9583992,134
120.658052,31.38070216,1598.744072,4,2,171.75,2,2,3,11,1,2310.096817,2514.777134,1266.36175,258
121.1514561,31.47996722,3237.30869,3,2,116.55,2,1,2,22,1,1367.857702,8650.132295,3445.359301,175
121.0046716,31.39156431,729.3728388,1,1,63.31,2,1,2,18,2,577.1222679,862.984735,564.8708345,95
120.5924122,31.30356407,933.1675894,3,1,85.31,2,1,3,6,3,0,0,0,128
121.046952,31.37704959,2374.318303,2,2,88,2,1,2,5,1,2256.972116,851.5442595,880.7526385,132
120.931217,31.2903209,2217.462977,3,2,96.69,2,1,2,27,3,3033.55784,9589.696121,342.4293607,145
121.0838613,31.28092462,3171.103366,4,2,116.75,2,1,3,34,3,663.7438507,2770.667085,692.1944213,175
121.001128,31.38554214,866.789174,4,2,143.56,2,1,1,11,1,921.8121937,838.699678,1141.4316,215
120.6258653,31.14373298,5760.394335,1,1,40.09,3,1,3,25,2,1559.342877,924.6054763,1062.400715,60
120.9909864,31.41227644,2404.526805,2,2,87.53,2,3,3,15,3,2391.830593,2496.946636,468.0116996,131
120.6680484,31.15734271,7381.645358,3,2,92.9,2,1,2,20,1,1476.468005,1792.066198,5297.048326,139
120.5707266,31.34983811,739.4736343,2,2,78.88,2,1,2,18,1,3615.854806,2395.408119,490.7766111,118
121.0495286,31.38248073,2002.543031,2,1,86.91,2,1,2,6,0,2035.611499,1328.961624,1063.654523,130
121.1089763,31.29961072,3216.53269,2,2,93.63,2,1,2,5,3,86.96431127,971.2339344,1984.6493,140
120.6013906,31.38434696,3241.021355,2,2,99.66,1,2,3,18,1,2697.668498,615.359564,2424.584504,149
121.0458659,31.4037475,798.6895162,3,2,103.7,2,1,3,34,3,1346.586624,1639.050908,895.8162826,155
120.6128937,31.3702149,2830.275135,2,1,45.43,2,1,2,18,2,1973.653381,693.6587991,1272.987939,67.9
120.6177266,31.3652871,2117.074889,3,2,137.87,2,1,1,5,1,2009.124389,871.3291922,1321.88675,206
120.6262408,31.38528982,2132.935063,3,2,126.52,2,1,1,9,1,735.9047726,1907.139419,1092.412288,189
120.5404001,31.28820437,2289.634619,1,1,46.87,4,1,2,22,1,651.1732511,453.9773065,192.2773587,70
121.0219704,31.18786078,6401.12432,3,2,83.7,2,1,2,9,3,9587.783871,3820.587806,526.7196474,125
120.6524482,31.18665604,4899.116581,4,2,103.8,2,1,1,24,1,2399.069306,621.0113967,5842.645402,155
120.8696602,31.27319453,1309.300459,3,2,93.2,2,0,2,30,1,1014.677608,3446.611285,2592.954076,139
120.5521456,31.38025384,2307.152252,3,2,124.06,2,1,1,34,1,6827.457604,1963.109335,1097.164384,185
120.6298205,30.9139838,28304.8542,3,2,132.97,2,1,2,25,1,1353.198712,11636.52497,25585.63306,198
120.4279011,31.23120713,5087.869475,3,2,79.93,2,1,3,7,3,10683.91857,3751.670742,401.9229161,119
120.6683589,31.18461409,6428.19349,2,1,77.25,2,1,1,34,3,2472.875497,2047.818906,6835.235567,115
120.5470118,31.31275423,880.725403,3,2,111.54,2,2,2,6,1,701.9727376,1673.199851,821.2555068,166
120.6748661,31.18351991,7057.10613,3,2,97.46,3,1,3,26,3,2737.586643,2664.884249,7224.332962,145
120.527717,31.85598795,930.5682256,4,2,124.39,2,3,3,24,2,2174.638511,1470.393554,1725.600097,185
121.0833907,31.28694515,2508.956934,3,2,94.2,2,1,2,33,3,416.4141291,2258.496228,941.1059703,140
121.044392,31.61859991,17434.07738,3,2,86.8,1,1,3,30,1,6126.860839,154.8321467,12361.70984,129
120.6685321,31.2543237,1922.330108,3,2,87.53,2,2,3,6,1,2602.421183,1078.255983,1798.656876,130
120.981956,31.447928,2514.595542,3,2,93,2,1,1,18,0,1588.018657,5425.743315,811.6220167,138
120.6356092,31.18643107,3312.928377,3,2,121.43,2,1,3,6,1,3026.279409,1109.664683,4603.516311,180
120.6197327,31.36066455,1631.069303,2,1,77.67,2,1,3,23,1,2351.179421,1175.403489,1412.140027,115
120.9715739,31.36185046,1715.357382,3,1,84.48,2,1,2,7,1,1338.724228,3116.334681,820.4701216,125
120.6323329,31.16653612,4024.64285,3,2,111.62,2,1,3,17,2,2175.68609,972.1018306,3039.62229,165
120.656607,31.11896384,9593.538123,3,2,87.96,2,3,1,34,1,2938.632555,2374.637416,4847.619204,130
121.0251061,31.17996034,7254.628097,3,2,127.22,2,1,2,11,3,10361.60151,2893.752966,430.0679102,188
121.0411098,31.38049461,2011.936155,3,2,90.04,2,1,3,15,2,1616.546035,1118.467398,240.454282,133
120.6112645,31.31195141,929.7406657,2,1,53.18,2,2,2,7,1,1297.194126,417.7945457,603.3518643,78.5
121.1086256,31.29301436,3490.48825,2,2,74.54,2,1,1,6,3,650.6695231,1352.881278,2509.281077,110
120.5443926,31.18302376,206.0686256,3,2,107.83,2,1,2,5,1,5886.300231,3911.73173,1089.791222,159
120.6236965,31.38042841,2683.100821,3,2,133.63,2,1,1,11,1,645.2606945,1587.300471,552.0442964,197
120.6076819,31.30668608,620.5011867,2,1,53.62,2,2,3,6,1,1239.834935,688.6720578,404.2928623,79
120.937846,31.27908486,2225.272326,4,2,112,2,1,3,14,1,2894.068902,9856.250881,1739.177717,165
120.6328596,31.16376324,4274.677712,3,1,129.17,2,1,2,6,1,1873.756381,746.5075103,2818.173387,190
120.6553525,31.39604301,1102.771575,4,1,129.18,2,2,2,20,1,1775.922228,1511.029114,583.5752648,190
120.6171551,31.39158566,1665.053179,2,1,80.23,2,1,3,18,1,1025.702364,1414.66631,1923.921415,118
120.583547,31.27791532,583.6749472,2,1,38.1,3,1,3,19,2,2448.311693,401.7563272,1678.180946,56
120.5890942,31.24005004,2485.898408,2,2,65.32,2,2,1,4,1,2278.080864,2227.720075,2464.221156,96
120.6027008,31.36589576,3266.957461,3,2,126.1,2,2,2,5,1,2814.777649,560.7365717,750.0359803,185
120.673637,31.15223694,8131.059464,3,2,112.51,2,1,1,34,1,2246.099622,1228.49363,5687.524772,165
121.0349793,31.37940974,2183.470026,3,2,88.68,2,1,1,34,2,1498.147578,1048.293905,360.8928879,130
120.6611667,31.37478519,2103.855621,3,1,133.03,2,1,2,26,3,2692.232651,2559.549117,1926.439013,195
